group,any_search_results,session_length
a,False,90.0
a,True,67.0
b,True,0.0
a,True,574.0
b,True,0.0
a,True,41.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,136.0
a,True,25.0
a,True,487.0
b,True,0.0
b,True,4.0
b,True,0.0
b,True,0.0
a,True,339.0
b,False,7.0
b,True,428.0
a,True,3106.0
b,True,0.0
a,True,146.0
a,True,69.0
a,True,33.0
a,True,231.0
b,True,8.0
a,True,397.0
a,True,3.0
b,False,0.0
a,True,67.0
b,True,0.0
a,True,33.0
a,True,368.0
b,True,0.0
b,True,56.0
a,True,25.0
b,True,0.0
a,True,10.0
b,True,0.0
b,True,0.0
b,True,94.0
a,True,21.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,44.0
a,True,403.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,245.0
b,True,0.0
a,True,23.0
a,True,23.0
b,True,0.0
b,True,0.0
a,True,473.0
b,True,0.0
b,True,0.0
a,True,431.0
b,True,0.0
b,True,24.0
a,True,316.0
a,False,13.0
b,False,0.0
b,True,0.0
a,True,216.0
b,True,0.0
a,True,14.0
a,True,23.0
a,True,139.0
a,True,3.0
b,False,0.0
a,True,146.0
a,True,64.0
b,True,0.0
b,True,0.0
b,True,7.0
b,True,0.0
b,True,94.0
b,True,0.0
a,True,97.0
b,True,0.0
a,True,164.0
a,True,17.0
b,True,5.0
b,True,0.0
a,True,894.0
a,True,133.0
a,True,334.0
b,False,0.0
a,True,426.0
a,True,455.0
b,True,0.0
b,True,0.0
a,True,1122.0
b,True,0.0
a,True,541.0
a,True,208.0
b,True,0.0
b,True,30.0
a,True,13.0
a,True,399.0
a,True,426.0
b,True,57.0
b,True,305.0
a,True,4.0
a,True,41.0
b,False,0.0
a,True,145.0
b,True,0.0
a,True,218.0
a,True,783.0
a,True,325.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,5938.0
b,True,7.0
b,True,0.0
a,True,107.0
b,True,135.0
b,True,434.0
b,False,0.0
a,True,62.0
b,True,0.0
a,True,447.0
b,False,0.0
a,True,1453.0
a,True,3.0
b,False,3.0
a,True,367.0
b,True,0.0
a,True,65.0
b,False,4.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,425.0
a,True,156.0
b,True,0.0
a,True,147.0
a,True,16.0
b,True,0.0
a,True,82.0
b,True,0.0
a,False,7.0
a,True,93.0
b,True,116.0
b,False,120.0
a,True,225.0
b,True,0.0
a,True,460.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,437.0
a,True,49.0
b,True,365.0
a,True,347.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,False,8.0
a,True,56.0
a,True,136.0
a,True,14.0
b,False,0.0
b,True,6.0
b,True,0.0
a,True,57.0
a,True,232.0
b,True,0.0
b,True,760.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,195.0
b,True,0.0
a,True,602.0
a,True,65.0
b,True,423.0
b,True,116.0
a,True,17.0
a,True,212.0
b,True,0.0
a,True,107.0
a,True,38.0
a,True,34.0
a,True,13.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,428.0
a,True,82.0
b,True,0.0
b,True,243.0
a,False,506.0
b,True,0.0
a,True,175.0
b,True,0.0
b,True,0.0
a,True,130.0
b,True,0.0
b,True,500.0
b,True,6.0
b,True,0.0
b,True,36.0
b,True,0.0
a,True,576.0
b,True,131.0
b,False,0.0
a,True,107.0
b,True,0.0
a,True,488.0
b,True,199.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,422.0
b,False,0.0
a,True,377.0
a,False,25.0
a,False,16.0
a,True,438.0
b,True,185.0
a,True,38.0
b,True,371.0
b,True,0.0
b,True,432.0
a,True,165.0
a,True,17.0
b,True,0.0
a,True,25.0
a,True,437.0
a,True,19.0
b,True,63.0
b,True,216.0
b,True,14.0
b,True,0.0
b,True,0.0
a,True,113.0
b,True,0.0
a,True,36.0
b,True,423.0
b,True,9.0
b,True,0.0
b,True,0.0
a,True,11.0
a,True,262.0
a,True,33.0
b,False,0.0
a,True,135.0
a,True,955.0
b,False,0.0
a,True,135.0
b,True,193.0
b,True,0.0
b,True,0.0
b,True,435.0
a,True,14.0
a,True,289.0
b,True,42.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,96.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,551.0
b,True,0.0
a,True,41.0
b,True,0.0
b,True,597.0
a,True,554.0
b,False,252.0
a,True,131.0
b,True,0.0
a,True,386.0
a,True,64.0
b,True,0.0
b,True,0.0
a,True,191.0
a,True,44.0
b,True,0.0
b,True,3.0
b,True,0.0
a,False,35.0
b,False,0.0
a,True,28.0
b,True,0.0
b,True,29.0
a,True,5.0
a,True,22.0
a,True,132.0
a,True,550.0
b,False,0.0
a,True,545.0
b,True,0.0
b,True,10.0
b,True,8.0
b,True,0.0
a,True,10.0
b,True,93.0
b,False,0.0
a,True,185.0
b,True,0.0
a,True,13.0
b,True,0.0
b,True,0.0
a,True,3.0
b,True,0.0
a,True,287.0
b,True,0.0
b,True,454.0
b,True,3.0
a,True,525.0
a,True,83.0
b,True,0.0
a,True,211.0
b,True,0.0
b,False,0.0
b,False,0.0
b,False,0.0
b,True,0.0
a,True,423.0
b,True,6.0
a,True,32.0
a,True,629.0
b,True,0.0
b,True,3.0
b,True,29.0
a,True,77.0
b,False,5.0
a,True,107.0
b,True,95.0
a,True,44.0
a,True,365.0
a,True,110.0
a,True,21.0
b,True,182.0
a,True,12.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,14.0
a,True,12.0
b,True,0.0
b,False,0.0
a,True,90.0
b,True,429.0
a,True,470.0
b,True,0.0
a,True,124.0
b,True,0.0
b,True,10.0
a,True,182.0
b,True,3.0
a,True,3.0
b,True,193.0
a,True,430.0
b,True,0.0
b,True,0.0
a,True,261.0
b,True,0.0
b,True,448.0
b,True,428.0
a,True,432.0
b,True,0.0
b,True,0.0
a,True,379.0
b,False,0.0
b,False,0.0
a,True,556.0
a,True,27.0
a,True,62.0
b,True,0.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,78.0
a,True,482.0
b,True,0.0
b,True,32.0
b,True,0.0
a,True,263.0
a,True,20.0
b,True,433.0
a,True,64.0
b,True,0.0
a,True,361.0
b,True,453.0
b,True,0.0
a,True,427.0
a,False,290.0
b,False,0.0
b,True,0.0
a,True,48.0
a,True,487.0
b,False,0.0
b,False,9.0
b,False,0.0
a,True,122.0
a,True,92.0
b,True,43.0
a,True,1024.0
b,True,0.0
b,True,0.0
a,True,151.0
b,True,43.0
a,True,496.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,384.0
b,True,435.0
a,True,1540.0
a,True,58.0
b,True,0.0
a,True,368.0
b,True,4.0
b,False,0.0
a,True,780.0
b,False,0.0
b,True,66.0
a,True,635.0
b,True,0.0
b,True,0.0
a,True,436.0
b,False,8.0
a,True,72.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,65.0
b,True,602.0
b,True,0.0
b,True,11.0
b,True,0.0
a,True,417.0
a,True,35.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,56.0
b,True,0.0
a,True,28.0
a,True,213.0
a,True,412.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,627.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,6.0
a,True,471.0
a,True,445.0
b,False,0.0
a,True,714.0
b,True,0.0
b,True,0.0
b,True,208.0
b,True,475.0
b,True,0.0
a,True,538.0
a,True,468.0
b,True,0.0
a,True,7.0
a,True,61.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,426.0
a,True,24.0
b,True,117.0
a,True,150.0
b,True,30.0
a,True,18.0
b,True,22.0
b,True,0.0
a,True,146.0
a,True,607.0
b,True,0.0
b,True,0.0
a,True,244.0
b,False,0.0
a,True,22.0
a,True,2.0
b,False,0.0
b,True,0.0
b,True,42.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,11.0
a,True,11.0
a,True,604.0
b,True,434.0
b,True,0.0
b,True,0.0
a,True,316.0
b,True,0.0
a,True,52.0
b,True,0.0
a,True,35.0
b,True,0.0
b,True,0.0
b,True,13.0
a,True,29.0
a,True,485.0
b,True,34.0
b,True,0.0
a,True,284.0
b,True,153.0
b,True,17.0
a,True,448.0
a,True,310.0
a,True,867.0
b,False,0.0
b,True,0.0
a,True,76.0
b,True,0.0
b,False,16.0
b,True,18.0
b,True,18.0
b,False,14.0
b,True,0.0
b,False,46.0
a,False,183.0
b,True,0.0
b,True,35.0
a,True,108.0
b,True,0.0
b,True,0.0
a,True,469.0
a,True,432.0
b,True,13.0
b,True,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,19.0
a,True,329.0
a,True,554.0
b,True,96.0
b,True,457.0
b,True,0.0
b,True,0.0
b,False,12.0
b,True,0.0
a,True,23.0
b,True,0.0
b,False,0.0
a,False,8.0
b,True,0.0
b,False,0.0
a,True,311.0
b,False,0.0
a,True,12.0
a,True,428.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,49.0
a,True,233.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,331.0
b,True,0.0
a,True,12.0
b,True,0.0
b,True,33.0
b,True,0.0
a,True,42.0
a,True,739.0
a,False,36.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,63.0
a,True,5.0
a,True,35.0
a,True,659.0
b,True,0.0
a,True,17.0
a,False,85.0
b,False,0.0
a,True,269.0
b,True,99.0
b,False,0.0
b,False,0.0
b,True,0.0
a,True,131.0
a,True,244.0
b,True,55.0
b,False,0.0
b,True,0.0
b,True,0.0
b,True,213.0
a,True,3.0
b,True,0.0
a,True,116.0
b,True,0.0
b,True,52.0
b,True,0.0
b,True,13.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,36.0
b,True,0.0
b,True,62.0
a,True,64.0
b,True,0.0
b,True,0.0
b,False,9.0
b,True,0.0
b,True,0.0
b,True,6.0
b,True,0.0
b,True,0.0
a,True,26.0
a,True,17.0
b,False,0.0
a,True,47.0
b,True,0.0
b,False,0.0
a,True,296.0
a,True,435.0
b,True,422.0
a,False,4.0
b,False,0.0
a,True,10.0
a,True,54.0
b,True,0.0
b,True,0.0
a,True,427.0
a,True,43.0
b,True,0.0
b,True,194.0
a,False,204.0
b,True,0.0
a,True,141.0
b,False,28.0
a,True,12.0
a,True,92.0
b,True,0.0
a,True,31.0
b,True,0.0
b,True,0.0
a,True,13.0
b,True,0.0
a,True,326.0
b,True,0.0
b,True,0.0
a,True,12.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,483.0
b,True,28.0
b,True,0.0
b,True,438.0
b,True,270.0
b,True,0.0
b,False,0.0
b,True,245.0
a,True,685.0
a,True,435.0
a,True,224.0
b,True,0.0
a,False,26.0
a,True,373.0
b,True,0.0
a,True,97.0
b,True,0.0
a,False,523.0
a,True,379.0
b,True,0.0
a,True,445.0
a,False,6.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,436.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,128.0
b,True,0.0
a,True,425.0
b,True,0.0
b,False,0.0
a,True,15.0
b,True,21.0
b,True,429.0
b,True,18.0
b,True,0.0
a,True,152.0
a,True,26.0
a,True,766.0
a,True,264.0
b,True,12.0
b,True,0.0
b,True,0.0
a,True,167.0
b,True,0.0
b,True,0.0
a,False,64.0
b,True,376.0
b,True,0.0
a,True,137.0
a,True,680.0
b,False,0.0
b,False,52.0
a,True,23.0
b,True,515.0
b,True,60.0
b,True,0.0
a,True,132.0
a,True,21.0
a,True,259.0
b,True,0.0
b,True,38.0
a,True,648.0
b,True,0.0
b,True,808.0
a,True,269.0
b,True,0.0
b,True,0.0
b,True,50.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,726.0
b,True,162.0
b,True,0.0
a,True,45.0
b,True,24.0
a,True,761.0
b,True,0.0
b,True,306.0
b,True,67.0
a,True,294.0
b,True,312.0
a,True,27.0
b,True,426.0
b,True,0.0
b,True,65.0
a,True,237.0
b,True,0.0
b,True,0.0
a,True,147.0
b,True,22.0
a,True,103.0
b,True,76.0
a,True,14.0
a,True,96.0
a,True,7.0
a,True,377.0
b,True,0.0
b,True,429.0
b,True,16.0
a,True,26.0
a,True,32.0
a,True,77.0
a,True,94.0
a,True,22.0
a,True,87.0
b,True,0.0
b,True,0.0
b,True,62.0
b,True,0.0
b,False,74.0
a,True,19.0
a,True,225.0
b,False,0.0
b,False,0.0
a,True,8.0
b,True,216.0
b,True,0.0
b,True,389.0
b,False,0.0
a,True,304.0
a,True,105.0
b,False,0.0
b,True,0.0
a,True,424.0
a,True,139.0
b,True,429.0
b,True,0.0
a,True,436.0
a,True,2027.0
a,True,446.0
b,True,15.0
a,True,311.0
b,True,0.0
a,True,3.0
a,True,89.0
a,True,49.0
a,True,502.0
a,True,7.0
a,True,465.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,81.0
a,True,432.0
b,True,0.0
b,True,2.0
a,True,519.0
a,True,27.0
b,True,0.0
a,True,18.0
b,True,0.0
b,True,0.0
a,True,106.0
b,True,0.0
b,True,6.0
a,True,5.0
b,True,0.0
b,True,433.0
a,False,14.0
a,True,16.0
a,True,215.0
a,True,15285.0
a,True,11.0
a,True,261.0
b,True,0.0
b,True,2.0
a,True,12.0
b,True,0.0
b,True,0.0
a,True,155.0
b,True,434.0
a,True,237.0
b,True,0.0
b,False,0.0
a,True,34.0
a,True,366.0
b,True,98.0
a,True,54.0
b,True,13.0
b,False,0.0
b,True,0.0
a,True,55.0
b,True,181.0
b,False,0.0
a,True,5.0
b,True,179.0
a,True,183.0
a,True,291.0
b,False,0.0
b,True,10.0
b,False,0.0
a,True,7.0
a,True,361.0
a,True,429.0
a,True,21.0
b,True,0.0
b,True,0.0
a,True,121.0
b,True,4.0
b,True,122.0
b,True,0.0
b,True,0.0
b,True,49.0
b,True,0.0
a,False,12.0
a,True,12.0
a,True,2.0
b,True,0.0
a,True,41.0
a,True,24.0
a,True,468.0
a,True,123.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,39.0
b,True,0.0
a,True,15.0
b,True,0.0
b,True,33.0
b,True,16.0
a,True,180.0
b,True,15.0
b,False,0.0
b,False,0.0
a,True,291.0
a,False,22.0
b,True,0.0
a,True,12.0
a,True,57.0
b,False,0.0
a,True,33.0
a,True,26.0
b,False,0.0
a,True,92.0
a,True,390.0
a,True,23.0
b,True,0.0
a,True,5.0
a,True,23.0
a,True,5.0
a,True,41.0
b,True,0.0
b,False,0.0
a,True,154.0
b,True,0.0
b,True,0.0
a,True,261.0
a,True,38.0
a,True,349.0
b,False,0.0
b,True,38.0
a,True,73.0
b,True,184.0
a,True,263.0
a,True,14.0
b,True,5.0
b,True,13.0
a,True,214.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,11.0
b,True,423.0
b,False,0.0
a,True,1175.0
b,True,579.0
a,True,195.0
a,True,15.0
a,True,325.0
b,True,0.0
a,True,3.0
b,True,0.0
a,True,467.0
b,False,0.0
a,True,422.0
a,False,94.0
a,True,635.0
a,True,46.0
b,True,0.0
a,True,486.0
a,True,94.0
a,True,240.0
a,True,432.0
b,True,0.0
a,True,151.0
b,True,0.0
b,False,0.0
b,True,19.0
b,True,0.0
a,True,225.0
b,True,0.0
b,False,0.0
a,True,121.0
a,True,489.0
b,True,23.0
a,True,335.0
a,True,185.0
b,False,0.0
b,True,0.0
b,True,0.0
a,False,48.0
a,True,619.0
b,True,0.0
a,True,535.0
b,False,0.0
a,True,63.0
b,True,0.0
a,True,136.0
a,True,11.0
a,True,32.0
a,True,4.0
a,True,953.0
b,True,29.0
a,True,77.0
b,True,0.0
a,True,62.0
b,True,0.0
a,True,213.0
b,True,439.0
b,True,31.0
b,True,435.0
a,True,77.0
a,True,63.0
b,True,0.0
a,True,137.0
b,True,0.0
a,True,13.0
a,True,209.0
a,False,35.0
b,True,0.0
b,True,0.0
b,True,426.0
a,True,57.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,False,0.0
a,True,71.0
a,True,19.0
b,True,424.0
b,False,0.0
b,True,490.0
a,True,757.0
a,True,233.0
a,True,86.0
b,True,0.0
a,False,133.0
b,True,0.0
a,True,250.0
b,True,0.0
a,False,180.0
b,True,0.0
a,True,28.0
b,True,0.0
b,False,0.0
a,True,20.0
a,True,67.0
a,True,453.0
a,True,218.0
b,False,0.0
a,True,272.0
b,True,63.0
a,True,303.0
b,True,53.0
a,True,4.0
b,True,37.0
a,True,22.0
b,True,0.0
a,True,4.0
a,True,45.0
b,True,46.0
b,True,0.0
a,True,18.0
a,True,46.0
b,False,0.0
b,True,433.0
b,True,0.0
b,True,63.0
a,True,5.0
b,False,0.0
a,True,612.0
b,True,0.0
b,False,0.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,424.0
b,True,0.0
b,True,13.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,63.0
b,True,0.0
a,True,598.0
b,True,16.0
b,True,67.0
b,False,0.0
a,True,430.0
b,False,0.0
b,True,0.0
b,False,0.0
b,True,424.0
b,True,15.0
a,True,502.0
b,True,0.0
b,False,0.0
a,True,408.0
b,True,0.0
b,False,10.0
b,True,0.0
b,False,0.0
a,True,5.0
a,True,389.0
a,True,414.0
a,True,25.0
a,True,36.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,7.0
a,True,448.0
b,True,0.0
b,True,484.0
a,True,15.0
a,True,10.0
a,True,254.0
a,True,11.0
a,False,22.0
b,True,41.0
b,True,0.0
a,True,140.0
b,True,0.0
b,False,15.0
a,True,44.0
a,True,433.0
a,True,36.0
b,True,0.0
b,True,424.0
a,True,426.0
a,True,82.0
a,False,3.0
b,True,20.0
b,True,223.0
b,False,0.0
b,True,0.0
b,True,5.0
b,True,0.0
a,True,494.0
a,True,484.0
b,True,0.0
a,True,448.0
b,False,0.0
b,True,0.0
a,True,48.0
b,True,0.0
b,True,245.0
b,True,17.0
a,True,3.0
a,True,71.0
b,False,0.0
a,True,69.0
b,True,0.0
a,True,6.0
a,True,30.0
b,True,0.0
a,True,445.0
a,True,3.0
b,True,128.0
a,True,20.0
a,True,3.0
a,True,33.0
b,True,6.0
b,True,106.0
b,True,37.0
a,True,504.0
b,True,39.0
b,False,0.0
b,False,0.0
a,True,5.0
b,True,0.0
a,True,432.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
a,True,22.0
b,True,0.0
a,False,218.0
a,True,864.0
a,True,290.0
a,True,221.0
b,True,0.0
b,True,268.0
b,True,0.0
b,True,0.0
a,True,531.0
b,True,17.0
a,True,199.0
b,True,0.0
a,True,141.0
a,True,456.0
a,True,329.0
a,True,454.0
a,True,19.0
a,True,162.0
b,True,0.0
a,True,98.0
b,True,0.0
b,True,93.0
b,True,70.0
b,True,0.0
b,True,0.0
a,True,447.0
b,True,0.0
a,True,440.0
a,True,302.0
b,True,441.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,29.0
a,True,13.0
a,True,3.0
b,True,0.0
b,True,0.0
a,True,146.0
a,True,120.0
a,True,3.0
b,True,0.0
b,True,0.0
b,True,8.0
a,True,4.0
a,True,427.0
b,True,55.0
b,True,251.0
b,True,3.0
b,True,55.0
b,True,0.0
b,True,0.0
a,True,407.0
b,True,0.0
b,False,0.0
a,True,533.0
b,True,0.0
b,True,0.0
a,True,14.0
b,True,0.0
b,False,0.0
a,True,573.0
a,True,740.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,2.0
b,False,0.0
b,False,0.0
a,True,9.0
a,True,53.0
a,True,78.0
b,True,0.0
b,True,0.0
a,True,34.0
b,True,0.0
a,True,20.0
b,True,0.0
a,True,65.0
a,True,3.0
a,True,299.0
b,True,0.0
b,True,226.0
b,True,0.0
b,True,95.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,13.0
b,True,0.0
b,True,23.0
b,True,0.0
b,True,23.0
b,True,0.0
b,True,0.0
a,True,489.0
a,True,82.0
b,True,0.0
b,True,0.0
a,True,22.0
a,True,59.0
b,True,431.0
b,True,581.0
b,False,0.0
b,True,242.0
b,True,0.0
b,True,75.0
a,True,6.0
b,True,0.0
a,True,87.0
a,True,57.0
b,True,0.0
b,True,374.0
b,True,0.0
a,True,264.0
b,False,0.0
b,True,0.0
b,True,212.0
b,True,179.0
a,False,597.0
b,True,372.0
b,False,0.0
a,True,5.0
a,True,434.0
a,False,87.0
b,True,68.0
a,True,415.0
a,True,295.0
b,True,0.0
a,True,423.0
a,True,1091.0
a,True,373.0
b,True,0.0
a,True,24.0
a,True,1013.0
b,True,0.0
b,True,0.0
b,False,10.0
a,True,28.0
a,True,74.0
a,True,4.0
b,True,229.0
a,True,426.0
a,True,430.0
b,True,58.0
a,True,3.0
b,True,0.0
a,True,498.0
a,True,66.0
b,False,0.0
a,False,280.0
a,True,432.0
a,True,324.0
a,True,13.0
a,True,408.0
a,True,292.0
a,True,433.0
b,True,0.0
b,True,0.0
a,True,157.0
b,True,0.0
b,True,312.0
b,True,0.0
a,True,355.0
b,True,0.0
b,True,0.0
a,True,297.0
b,True,0.0
a,True,441.0
b,False,0.0
b,True,0.0
b,True,34.0
b,True,0.0
b,True,0.0
a,True,16.0
b,True,0.0
b,True,0.0
a,True,191.0
a,True,450.0
a,True,63.0
b,True,104.0
b,True,34.0
b,True,0.0
b,True,0.0
a,True,45.0
b,True,0.0
a,True,454.0
a,True,383.0
a,True,6.0
a,True,867.0
a,True,580.0
a,True,424.0
a,True,87.0
b,True,0.0
a,True,117.0
a,True,584.0
a,True,563.0
b,True,0.0
b,True,5.0
a,True,24.0
a,True,93.0
a,True,143.0
a,True,1012.0
b,True,0.0
b,True,0.0
a,True,445.0
a,True,39.0
a,True,682.0
b,True,0.0
b,False,308.0
b,True,0.0
a,True,119.0
a,True,16.0
a,True,854.0
b,True,0.0
b,True,0.0
a,True,428.0
b,True,187.0
a,True,422.0
a,True,339.0
b,True,0.0
b,False,0.0
a,True,431.0
b,True,0.0
a,True,59.0
a,True,65.0
b,True,0.0
b,True,110.0
b,True,14.0
a,True,111.0
a,False,13.0
a,True,15.0
b,True,0.0
b,True,489.0
a,True,7.0
b,True,93.0
b,True,291.0
a,True,32.0
a,True,305.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,32.0
a,True,10.0
b,True,362.0
a,True,404.0
a,True,116.0
b,True,22.0
b,False,10.0
a,True,344.0
a,False,23.0
b,True,0.0
a,True,167.0
b,True,11.0
a,True,1065.0
b,True,247.0
b,True,0.0
a,True,133.0
a,True,4.0
b,True,0.0
a,True,65.0
a,True,135.0
a,True,119.0
b,True,423.0
b,True,0.0
a,True,8.0
b,True,0.0
a,True,82.0
b,True,0.0
b,True,0.0
b,True,468.0
b,True,0.0
a,True,251.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,48.0
a,True,373.0
a,True,29.0
a,True,13.0
a,True,6.0
b,True,0.0
a,True,35.0
b,True,11.0
b,False,0.0
a,True,25.0
a,True,463.0
b,True,164.0
a,True,4.0
b,True,0.0
a,True,44.0
b,True,0.0
b,True,10.0
a,False,23.0
b,True,148.0
b,True,13.0
a,True,747.0
a,True,46.0
b,True,0.0
b,True,3.0
a,True,1.0
a,True,147.0
a,True,14.0
b,True,425.0
b,True,0.0
b,True,0.0
a,True,92.0
b,True,0.0
a,True,111.0
b,False,0.0
a,True,18.0
b,False,0.0
a,True,116.0
b,True,0.0
b,True,0.0
a,True,532.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,12.0
b,True,0.0
b,True,0.0
a,True,94.0
a,True,118.0
a,True,50.0
a,True,630.0
a,True,172.0
a,True,14.0
b,True,0.0
b,True,194.0
a,True,783.0
b,True,0.0
a,True,379.0
a,True,206.0
b,True,17.0
a,True,449.0
b,True,423.0
a,True,594.0
b,True,0.0
b,True,29.0
a,False,81.0
a,True,70.0
b,False,0.0
b,False,0.0
a,True,819.0
b,True,0.0
b,True,0.0
a,True,427.0
a,True,2588.0
a,False,24.0
b,True,57.0
a,True,30.0
b,True,15.0
a,True,15.0
b,True,0.0
a,True,66.0
a,False,21.0
a,False,17.0
b,True,0.0
b,True,0.0
a,True,46.0
b,True,0.0
a,True,35.0
b,True,0.0
b,True,27.0
b,True,0.0
b,True,42.0
a,True,64.0
a,True,718.0
a,True,154.0
a,True,244.0
b,False,0.0
a,True,17.0
b,True,0.0
a,True,387.0
a,True,227.0
a,True,34.0
a,True,769.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,59.0
b,True,131.0
b,True,25.0
b,True,0.0
b,True,0.0
a,True,6.0
b,True,0.0
b,False,0.0
a,True,424.0
b,True,424.0
b,True,0.0
b,True,0.0
b,True,5.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,46.0
b,True,0.0
a,True,66.0
b,True,0.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,157.0
a,True,84.0
a,True,137.0
b,False,20.0
a,True,137.0
b,True,47.0
a,True,381.0
b,True,0.0
a,True,97.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,37.0
b,False,0.0
b,True,0.0
b,True,0.0
b,False,0.0
b,True,0.0
b,True,7.0
a,True,184.0
b,True,0.0
a,True,330.0
a,True,122.0
a,True,128.0
b,True,55.0
b,True,0.0
b,True,0.0
a,True,512.0
b,True,0.0
a,True,451.0
b,True,0.0
a,True,133.0
a,True,82.0
a,True,23.0
b,False,0.0
a,True,49.0
b,True,155.0
a,True,602.0
a,True,18.0
a,True,32.0
b,True,0.0
b,True,0.0
b,False,0.0
a,True,648.0
b,True,22.0
a,True,20.0
b,False,0.0
b,True,399.0
b,True,0.0
a,True,30.0
a,True,163.0
a,True,581.0
b,True,14.0
b,True,110.0
b,True,0.0
b,True,0.0
a,True,33.0
b,True,51.0
a,True,12.0
a,True,504.0
a,True,30.0
b,True,274.0
b,False,179.0
b,True,62.0
b,True,0.0
a,True,341.0
a,True,430.0
a,True,110.0
b,True,0.0
a,True,12.0
b,True,6762.0
b,True,16.0
b,True,0.0
a,True,218.0
a,True,192.0
b,False,0.0
a,True,154.0
a,True,181.0
b,True,0.0
b,True,0.0
b,True,44.0
a,True,16.0
b,True,426.0
a,True,571.0
b,True,0.0
b,False,0.0
b,True,10.0
a,True,38.0
b,True,0.0
a,True,19.0
b,False,0.0
a,True,140.0
a,True,61.0
b,True,5.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,129.0
b,True,0.0
b,True,0.0
a,True,10.0
a,True,19.0
b,False,0.0
a,True,7.0
b,True,51.0
b,True,0.0
a,True,601.0
b,True,7.0
b,True,21.0
b,True,7.0
a,True,453.0
a,True,599.0
a,True,4.0
a,True,156.0
b,True,0.0
b,True,432.0
b,False,0.0
a,True,22.0
b,True,0.0
b,True,0.0
a,True,126.0
b,True,5.0
b,False,0.0
a,True,143.0
a,True,581.0
a,True,666.0
b,True,0.0
a,True,428.0
b,True,79.0
a,True,83.0
b,False,0.0
b,True,0.0
b,True,0.0
a,True,135.0
b,False,11.0
a,True,437.0
a,True,441.0
a,True,25.0
b,True,0.0
a,True,959.0
b,True,0.0
a,True,27.0
b,True,138.0
a,True,424.0
b,True,0.0
b,True,0.0
b,True,0.0
a,True,29.0
b,True,0.0
b,False,0.0
b,False,0.0
a,True,150.0
b,True,0.0
a,True,72.0
b,True,426.0
a,True,195.0
b,True,0.0
a,True,68.0
